Metro,Type,Month,Dimension,Measure,Value,YoY
Seattle,Industry,2017-12,Aerospace & Defense,Median Base Pay,63116,
Seattle,Industry,2017-12,Architecture & Civil Engineering,Median Base Pay,60460,
Seattle,Industry,2017-12,Arts & Entertainment,Median Base Pay,54300,
Seattle,Industry,2017-12,Automotive,Median Base Pay,55151,
Seattle,Industry,2017-12,Banking & Financial Services,Median Base Pay,59559,
Seattle,Industry,2017-12,Beauty & Fitness,Median Base Pay,53888,
Seattle,Industry,2017-12,Biotech & Pharmaceuticals,Median Base Pay,62655,
Seattle,Industry,2017-12,Business Services,Median Base Pay,56798,
Seattle,Industry,2017-12,Computer Software & Hardware,Median Base Pay,61714,
Seattle,Industry,2017-12,Construction,Median Base Pay,60205,
Seattle,Industry,2017-12,Consulting,Median Base Pay,61411,
Seattle,Industry,2017-12,Consumer Electronics,Median Base Pay,53205,
Seattle,Industry,2017-12,Consumer Services,Median Base Pay,53500,
Seattle,Industry,2017-12,Education & Schools,Median Base Pay,55365,
Seattle,Industry,2017-12,Energy & Utilities,Median Base Pay,64682,
Seattle,Industry,2017-12,Facilities,Median Base Pay,55073,
Seattle,Industry,2017-12,Farming & Agriculture,Median Base Pay,59600,
Seattle,Industry,2017-12,Government,Median Base Pay,59595,
Seattle,Industry,2017-12,Health Care & Hospitals,Median Base Pay,58558,
Seattle,Industry,2017-12,Information Technology,Median Base Pay,60607,
Seattle,Industry,2017-12,Insurance,Median Base Pay,60216,
Seattle,Industry,2017-12,Internet & Tech,Median Base Pay,60461,
Seattle,Industry,2017-12,Manufacturing,Median Base Pay,60765,
Seattle,Industry,2017-12,Marketing & Advertising,Median Base Pay,56832,
Seattle,Industry,2017-12,Media & Publishing,Median Base Pay,58354,
Seattle,Industry,2017-12,Nonprofit,Median Base Pay,56776,
Seattle,Industry,2017-12,Private Security,Median Base Pay,54853,
Seattle,Industry,2017-12,Real Estate,Median Base Pay,57682,
Seattle,Industry,2017-12,Recruiting & Staffing,Median Base Pay,57522,
Seattle,Industry,2017-12,Restaurants & Bars,Median Base Pay,55174,
Seattle,Industry,2017-12,Retail,Median Base Pay,55204,
Seattle,Industry,2017-12,Supermarkets,Median Base Pay,56063,
Seattle,Industry,2017-12,Telecommunications,Median Base Pay,58448,
Seattle,Industry,2017-12,Transportation & Logistics,Median Base Pay,58438,
Seattle,Industry,2017-12,Travel & Tourism,Median Base Pay,56403,
Seattle,Industry,2017-12,Wholesale,Median Base Pay,58801,
National,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,51210,
National,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,51072.33333,
National,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,51112.66667,
National,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,50959.66667,
National,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,50904.33333,
National,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,50836.66667,
National,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,50982.66667,
National,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,51050.33333,
National,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,51069.33333,
National,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,51017,
National,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,50914,
National,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,50868.33333,
National,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,50667,
National,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,50562,
National,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,50364.33333,
National,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,50227,
National,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,50167.66667,
National,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,50090.66667,
National,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,50019.33333,
National,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,49841.33333,
National,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,49747,
National,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,49574,
National,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,49392.66667,
National,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,49167.66667,
National,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,49077.33333,
National,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,49030,
National,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,49065,
National,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,49068,
National,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,48998.66667,
National,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,48877.33333,
National,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,48744,
National,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,48769.33333,
National,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,48781,
National,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,48751.33333,
National,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,48636.66667,
National,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,48495.33333,
National,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,48425.33333,
National,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,48347,
National,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,48292.33333,
National,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,48239,
National,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,48129,
National,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,47925.66667,
National,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,47656.66667,
National,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,47666,
National,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,47643.33333,
National,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,47780.33333,
National,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,47727.66667,
National,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,47714.33333,
National,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,47669,
Atlanta,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,52842.33333,
Atlanta,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,52865.66667,
Atlanta,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,52729.33333,
Atlanta,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,52669,
Atlanta,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,52588.66667,
Atlanta,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,52556.66667,
Atlanta,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,52631.33333,
Atlanta,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,52542,
Atlanta,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,52485.66667,
Atlanta,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,52413.66667,
Atlanta,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,52445,
Atlanta,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,52425,
Atlanta,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,52313.33333,
Atlanta,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,52183.33333,
Atlanta,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,52063.33333,
Atlanta,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,51898.66667,
Atlanta,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,52111.33333,
Atlanta,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,52087.33333,
Atlanta,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,51955,
Atlanta,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,51410,
Atlanta,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,51316.33333,
Atlanta,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,51215.66667,
Atlanta,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,51103,
Atlanta,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,50914.66667,
Atlanta,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,50892.33333,
Atlanta,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,50807.33333,
Atlanta,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,50671.33333,
Atlanta,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,50588.66667,
Atlanta,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,50709,
Atlanta,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,50774,
Atlanta,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,50580.66667,
Atlanta,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,50526.33333,
Atlanta,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,50294,
Atlanta,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,50495.33333,
Atlanta,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,50299.33333,
Atlanta,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,50422,
Atlanta,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,50397.33333,
Atlanta,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,50559.33333,
Atlanta,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,50344.66667,
Atlanta,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,49984.33333,
Atlanta,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,49761.66667,
Atlanta,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,49789.66667,
Atlanta,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,49886.33333,
Atlanta,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,50109.66667,
Atlanta,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,50105.33333,
Atlanta,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,50304.33333,
Atlanta,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,50219,
Atlanta,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,50314.33333,
Atlanta,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,50043.33333,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60487,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60075.66667,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60214.33333,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60203.66667,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60159.66667,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60037.33333,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60301,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,60436.33333,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60426,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60324.33333,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60190.33333,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60060,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59706,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59541,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59488.66667,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59283.33333,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59253.66667,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59047,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59071,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58903,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,58756.66667,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,58686.33333,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,58566,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,58490.33333,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58149.66667,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,57928.33333,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57721.66667,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57587,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57439,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57390,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57477.33333,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57371,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,57462.66667,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,57619.66667,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,57668.66667,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,57550,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57320.33333,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57162.66667,
New York City,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,56900.66667,
New York City,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,56656.66667,
New York City,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,56488.66667,
New York City,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,56573.66667,
New York City,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,56574,
New York City,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,56565,
New York City,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,56494.33333,
New York City,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,56372,
New York City,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,56442,
New York City,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,56042.66667,
New York City,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,56230.66667,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59655,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59606,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59440.66667,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59295.66667,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59094.33333,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58950.33333,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59065,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59179.66667,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59462.66667,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59499,
Los Angeles,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59344.66667,
Los Angeles,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59072.66667,
Los Angeles,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58747.33333,
Los Angeles,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58564,
Los Angeles,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58255.66667,
Los Angeles,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58168.33333,
Los Angeles,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58319.66667,
Los Angeles,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58325,
Los Angeles,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58054.33333,
Los Angeles,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57623,
Los Angeles,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57190,
Los Angeles,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56948.33333,
Los Angeles,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56864.33333,
Los Angeles,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56776.33333,
Los Angeles,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56672.33333,
Los Angeles,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56343.33333,
Los Angeles,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56297,
Los Angeles,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56212,
Los Angeles,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56095,
Los Angeles,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55885.66667,
Los Angeles,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55692,
Los Angeles,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,55828,
Los Angeles,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56012.66667,
Los Angeles,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56039.33333,
Los Angeles,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55677.33333,
Los Angeles,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55336.33333,
Los Angeles,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55293,
Los Angeles,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55375.33333,
Los Angeles,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,55400,
Los Angeles,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,55146.33333,
Los Angeles,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,54986.66667,
Los Angeles,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,55068.66667,
Los Angeles,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,55125.66667,
Los Angeles,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,55097.33333,
Los Angeles,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,55097.66667,
Los Angeles,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,55218.33333,
Los Angeles,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,55127,
Los Angeles,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,54805.66667,
Los Angeles,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,54459.33333,
Philadelphia,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54132.33333,
Philadelphia,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54036,
Philadelphia,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54107.66667,
Philadelphia,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54126.66667,
Philadelphia,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54125.33333,
Philadelphia,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54003,
Philadelphia,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,53820,
Philadelphia,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,53824.33333,
Philadelphia,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54225.33333,
Philadelphia,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54386,
Philadelphia,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54295,
Philadelphia,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,53970.33333,
Philadelphia,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,53920.33333,
Philadelphia,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,53847,
Philadelphia,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,53843,
Philadelphia,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,53594.33333,
Philadelphia,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,53370,
Philadelphia,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,53137,
Philadelphia,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53093,
Philadelphia,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,53377.66667,
Philadelphia,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53385.66667,
Philadelphia,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53299.66667,
Philadelphia,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,52964,
Philadelphia,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,52611.33333,
Philadelphia,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,52580.33333,
Philadelphia,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,52545,
Philadelphia,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,52565.33333,
Philadelphia,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,52155,
Philadelphia,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,51951,
Philadelphia,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52089,
Philadelphia,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52080.66667,
Philadelphia,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52029,
Philadelphia,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,51977,
Philadelphia,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52097,
Philadelphia,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,51968,
Philadelphia,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,51699.66667,
Philadelphia,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,51518,
Philadelphia,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,51581,
Philadelphia,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,51486.33333,
Philadelphia,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,51468.33333,
Philadelphia,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,51223.33333,
Philadelphia,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,51376,
Philadelphia,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,51470,
Philadelphia,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,51396.66667,
Philadelphia,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,51302.33333,
Philadelphia,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,50938.66667,
Philadelphia,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,51072.33333,
Philadelphia,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,51099.66667,
Philadelphia,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,51010,
Houston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54292.33333,
Houston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54255.66667,
Houston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54197.33333,
Houston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54267,
Houston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54103,
Houston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54134,
Houston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54149.66667,
Houston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54268.33333,
Houston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54129,
Houston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54093,
Houston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54336.66667,
Houston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54452,
Houston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54436.66667,
Houston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54200.33333,
Houston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54248.66667,
Houston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54279.66667,
Houston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54202.66667,
Houston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54131.66667,
Houston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53821.33333,
Houston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,53840.66667,
Houston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,53699.66667,
Houston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53616.66667,
Houston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53216.33333,
Houston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53130,
Houston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53267.66667,
Houston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53505.33333,
Houston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53459.66667,
Houston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53228.33333,
Houston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,52957.33333,
Houston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52749.66667,
Houston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52746.66667,
Houston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52841,
Houston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,53014.33333,
Houston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53128.66667,
Houston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,53036,
Houston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52828.66667,
Houston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52869,
Houston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52691,
Houston,Timeseries,2014-10,Metro Median Base Pay,Median Base Pay,52386.66667,
Houston,Timeseries,2014-09,Metro Median Base Pay,Median Base Pay,52238.33333,
Houston,Timeseries,2014-08,Metro Median Base Pay,Median Base Pay,52243.33333,
Houston,Timeseries,2014-07,Metro Median Base Pay,Median Base Pay,52728.33333,
Houston,Timeseries,2014-06,Metro Median Base Pay,Median Base Pay,52312.66667,
Houston,Timeseries,2014-05,Metro Median Base Pay,Median Base Pay,52243.66667,
Houston,Timeseries,2014-04,Metro Median Base Pay,Median Base Pay,51830.66667,
Houston,Timeseries,2014-03,Metro Median Base Pay,Median Base Pay,51818,
Houston,Timeseries,2014-02,Metro Median Base Pay,Median Base Pay,51409.33333,
Houston,Timeseries,2014-01,Metro Median Base Pay,Median Base Pay,50968.33333,
Houston,Timeseries,2013-12,Metro Median Base Pay,Median Base Pay,50928.33333,
Seattle,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60339.33333,
Seattle,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60280.66667,
Seattle,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60087.66667,
Seattle,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59774.66667,
Seattle,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59718.66667,
Seattle,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59543.33333,
Seattle,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59647,
Seattle,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59433.33333,
Seattle,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59646.33333,
Seattle,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59630.66667,
Seattle,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59844.33333,
Seattle,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59760,
Seattle,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59372.33333,
Seattle,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59146.33333,
Seattle,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59009,
Seattle,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58945,
Seattle,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58867,
