Metro,Type,Month,Dimension,Measure,Value,YoY
Houston,Company Size,2017-10,201-500,Median Base Pay,51379,
Houston,Company Size,2017-10,5000+,Median Base Pay,54346,
Houston,Company Size,2017-10,501-1000,Median Base Pay,52072,
Houston,Company Size,2017-10,51-200,Median Base Pay,50423,
Washington DC,Company Size,2017-10,1001-5000,Median Base Pay,58415,
Washington DC,Company Size,2017-10,<51,Median Base Pay,52693,
Washington DC,Company Size,2017-10,201-500,Median Base Pay,55942,
Washington DC,Company Size,2017-10,5000+,Median Base Pay,59172,
Washington DC,Company Size,2017-10,501-1000,Median Base Pay,56697,
Washington DC,Company Size,2017-10,51-200,Median Base Pay,54901,
Philadelphia,Company Size,2017-10,1001-5000,Median Base Pay,53828,
Philadelphia,Company Size,2017-10,<51,Median Base Pay,48556,
Philadelphia,Company Size,2017-10,201-500,Median Base Pay,51549,
Philadelphia,Company Size,2017-10,5000+,Median Base Pay,54526,
Philadelphia,Company Size,2017-10,501-1000,Median Base Pay,52245,
Philadelphia,Company Size,2017-10,51-200,Median Base Pay,50590,
Atlanta,Company Size,2017-10,1001-5000,Median Base Pay,52419,
Atlanta,Company Size,2017-10,<51,Median Base Pay,47285,
Atlanta,Company Size,2017-10,201-500,Median Base Pay,50200,
Atlanta,Company Size,2017-10,5000+,Median Base Pay,53099,
Atlanta,Company Size,2017-10,501-1000,Median Base Pay,50878,
Atlanta,Company Size,2017-10,51-200,Median Base Pay,49266,
Boston,Company Size,2017-10,1001-5000,Median Base Pay,58205,
Boston,Company Size,2017-10,<51,Median Base Pay,52504,
Boston,Company Size,2017-10,201-500,Median Base Pay,55741,
Boston,Company Size,2017-10,5000+,Median Base Pay,58960,
Boston,Company Size,2017-10,501-1000,Median Base Pay,56494,
Boston,Company Size,2017-10,51-200,Median Base Pay,54704,
San Francisco,Company Size,2017-10,1001-5000,Median Base Pay,68238,
San Francisco,Company Size,2017-10,<51,Median Base Pay,61554,
San Francisco,Company Size,2017-10,201-500,Median Base Pay,65349,
San Francisco,Company Size,2017-10,5000+,Median Base Pay,69123,
San Francisco,Company Size,2017-10,501-1000,Median Base Pay,66231,
San Francisco,Company Size,2017-10,51-200,Median Base Pay,64133,
Seattle,Company Size,2017-10,1001-5000,Median Base Pay,60502,
Seattle,Company Size,2017-10,<51,Median Base Pay,54576,
Seattle,Company Size,2017-10,201-500,Median Base Pay,57940,
Seattle,Company Size,2017-10,5000+,Median Base Pay,61286,
Seattle,Company Size,2017-10,501-1000,Median Base Pay,58723,
Seattle,Company Size,2017-10,51-200,Median Base Pay,56862,
National,Industry,2017-10,Accounting & Legal,Median Base Pay,51857,
National,Industry,2017-10,Aerospace & Defense,Median Base Pay,54223,
National,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,52213,
National,Industry,2017-10,Arts & Entertainment,Median Base Pay,46659,
National,Industry,2017-10,Automotive,Median Base Pay,47347,
National,Industry,2017-10,Banking & Financial Services,Median Base Pay,50976,
National,Industry,2017-10,Beauty & Fitness,Median Base Pay,45635,
National,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,53467,
National,Industry,2017-10,Business Services,Median Base Pay,48925,
National,Industry,2017-10,Computer Software & Hardware,Median Base Pay,52786,
National,Industry,2017-10,Construction,Median Base Pay,51611,
National,Industry,2017-10,Consulting,Median Base Pay,52542,
National,Industry,2017-10,Consumer Electronics,Median Base Pay,45490,
National,Industry,2017-10,Consumer Services,Median Base Pay,45735,
National,Industry,2017-10,Education & Schools,Median Base Pay,47403,
National,Industry,2017-10,Energy & Utilities,Median Base Pay,55440,
National,Industry,2017-10,Facilities,Median Base Pay,47253,
National,Industry,2017-10,Farming & Agriculture,Median Base Pay,50996,
National,Industry,2017-10,Government,Median Base Pay,51073,
National,Industry,2017-10,Health Care & Hospitals,Median Base Pay,50115,
National,Industry,2017-10,Information Technology,Median Base Pay,51942,
National,Industry,2017-10,Insurance,Median Base Pay,51576,
National,Industry,2017-10,Internet & Tech,Median Base Pay,51709,
National,Industry,2017-10,Manufacturing,Median Base Pay,52250,
National,Industry,2017-10,Marketing & Advertising,Median Base Pay,48585,
National,Industry,2017-10,Media & Publishing,Median Base Pay,49757,
National,Industry,2017-10,Nonprofit,Median Base Pay,48310,
National,Industry,2017-10,Private Security,Median Base Pay,46945,
National,Industry,2017-10,Real Estate,Median Base Pay,49189,
National,Industry,2017-10,Recruiting & Staffing,Median Base Pay,49143,
National,Industry,2017-10,Restaurants & Bars,Median Base Pay,47328,
National,Industry,2017-10,Retail,Median Base Pay,47056,
National,Industry,2017-10,Supermarkets,Median Base Pay,48075,
National,Industry,2017-10,Telecommunications,Median Base Pay,50134,
National,Industry,2017-10,Transportation & Logistics,Median Base Pay,49650,
National,Industry,2017-10,Travel & Tourism,Median Base Pay,48279,
National,Industry,2017-10,Wholesale,Median Base Pay,50213,
New York City,Industry,2017-10,Accounting & Legal,Median Base Pay,60602,
New York City,Industry,2017-10,Aerospace & Defense,Median Base Pay,63367,
New York City,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,61018,
New York City,Industry,2017-10,Arts & Entertainment,Median Base Pay,54528,
New York City,Industry,2017-10,Automotive,Median Base Pay,55332,
New York City,Industry,2017-10,Banking & Financial Services,Median Base Pay,59572,
New York City,Industry,2017-10,Beauty & Fitness,Median Base Pay,53331,
New York City,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,62484,
New York City,Industry,2017-10,Business Services,Median Base Pay,57175,
New York City,Industry,2017-10,Computer Software & Hardware,Median Base Pay,61687,
New York City,Industry,2017-10,Construction,Median Base Pay,60315,
New York City,Industry,2017-10,Consulting,Median Base Pay,61403,
New York City,Industry,2017-10,Consumer Electronics,Median Base Pay,53161,
New York City,Industry,2017-10,Consumer Services,Median Base Pay,53447,
New York City,Industry,2017-10,Education & Schools,Median Base Pay,55397,
New York City,Industry,2017-10,Energy & Utilities,Median Base Pay,64789,
New York City,Industry,2017-10,Facilities,Median Base Pay,55222,
New York City,Industry,2017-10,Farming & Agriculture,Median Base Pay,59596,
New York City,Industry,2017-10,Government,Median Base Pay,59685,
New York City,Industry,2017-10,Health Care & Hospitals,Median Base Pay,58566,
New York City,Industry,2017-10,Information Technology,Median Base Pay,60701,
New York City,Industry,2017-10,Insurance,Median Base Pay,60274,
New York City,Industry,2017-10,Internet & Tech,Median Base Pay,60429,
New York City,Industry,2017-10,Manufacturing,Median Base Pay,61061,
New York City,Industry,2017-10,Marketing & Advertising,Median Base Pay,56778,
New York City,Industry,2017-10,Media & Publishing,Median Base Pay,58148,
New York City,Industry,2017-10,Nonprofit,Median Base Pay,56457,
New York City,Industry,2017-10,Private Security,Median Base Pay,54862,
New York City,Industry,2017-10,Real Estate,Median Base Pay,57484,
New York City,Industry,2017-10,Recruiting & Staffing,Median Base Pay,57431,
New York City,Industry,2017-10,Restaurants & Bars,Median Base Pay,55309,
New York City,Industry,2017-10,Retail,Median Base Pay,54992,
New York City,Industry,2017-10,Supermarkets,Median Base Pay,56182,
New York City,Industry,2017-10,Telecommunications,Median Base Pay,58588,
New York City,Industry,2017-10,Transportation & Logistics,Median Base Pay,58023,
New York City,Industry,2017-10,Travel & Tourism,Median Base Pay,56420,
New York City,Industry,2017-10,Wholesale,Median Base Pay,58681,
Los Angeles,Industry,2017-10,Accounting & Legal,Median Base Pay,59948,
Los Angeles,Industry,2017-10,Aerospace & Defense,Median Base Pay,62683,
Los Angeles,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,60360,
Los Angeles,Industry,2017-10,Arts & Entertainment,Median Base Pay,53939,
Los Angeles,Industry,2017-10,Automotive,Median Base Pay,54734,
Los Angeles,Industry,2017-10,Banking & Financial Services,Median Base Pay,58929,
Los Angeles,Industry,2017-10,Beauty & Fitness,Median Base Pay,52755,
Los Angeles,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,61809,
Los Angeles,Industry,2017-10,Business Services,Median Base Pay,56558,
Los Angeles,Industry,2017-10,Computer Software & Hardware,Median Base Pay,61021,
Los Angeles,Industry,2017-10,Construction,Median Base Pay,59664,
Los Angeles,Industry,2017-10,Consulting,Median Base Pay,60740,
Los Angeles,Industry,2017-10,Consumer Electronics,Median Base Pay,52587,
Los Angeles,Industry,2017-10,Consumer Services,Median Base Pay,52870,
Los Angeles,Industry,2017-10,Education & Schools,Median Base Pay,54799,
Los Angeles,Industry,2017-10,Energy & Utilities,Median Base Pay,64090,
Los Angeles,Industry,2017-10,Facilities,Median Base Pay,54626,
Los Angeles,Industry,2017-10,Farming & Agriculture,Median Base Pay,58952,
Los Angeles,Industry,2017-10,Government,Median Base Pay,59041,
Los Angeles,Industry,2017-10,Health Care & Hospitals,Median Base Pay,57934,
Los Angeles,Industry,2017-10,Information Technology,Median Base Pay,60046,
Los Angeles,Industry,2017-10,Insurance,Median Base Pay,59623,
Los Angeles,Industry,2017-10,Internet & Tech,Median Base Pay,59777,
Los Angeles,Industry,2017-10,Manufacturing,Median Base Pay,60402,
Los Angeles,Industry,2017-10,Marketing & Advertising,Median Base Pay,56165,
Los Angeles,Industry,2017-10,Media & Publishing,Median Base Pay,57520,
Los Angeles,Industry,2017-10,Nonprofit,Median Base Pay,55847,
Los Angeles,Industry,2017-10,Private Security,Median Base Pay,54270,
Los Angeles,Industry,2017-10,Real Estate,Median Base Pay,56864,
Los Angeles,Industry,2017-10,Recruiting & Staffing,Median Base Pay,56811,
Los Angeles,Industry,2017-10,Restaurants & Bars,Median Base Pay,54712,
Los Angeles,Industry,2017-10,Retail,Median Base Pay,54398,
Los Angeles,Industry,2017-10,Supermarkets,Median Base Pay,55576,
Los Angeles,Industry,2017-10,Telecommunications,Median Base Pay,57955,
Los Angeles,Industry,2017-10,Transportation & Logistics,Median Base Pay,57397,
Los Angeles,Industry,2017-10,Travel & Tourism,Median Base Pay,55811,
Los Angeles,Industry,2017-10,Wholesale,Median Base Pay,58048,
Chicago,Industry,2017-10,Accounting & Legal,Median Base Pay,56351,
Chicago,Industry,2017-10,Aerospace & Defense,Median Base Pay,58922,
Chicago,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,56738,
Chicago,Industry,2017-10,Arts & Entertainment,Median Base Pay,50703,
Chicago,Industry,2017-10,Automotive,Median Base Pay,51450,
Chicago,Industry,2017-10,Banking & Financial Services,Median Base Pay,55393,
Chicago,Industry,2017-10,Beauty & Fitness,Median Base Pay,49590,
Chicago,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,58101,
Chicago,Industry,2017-10,Business Services,Median Base Pay,53164,
Chicago,Industry,2017-10,Computer Software & Hardware,Median Base Pay,57360,
Chicago,Industry,2017-10,Construction,Median Base Pay,56084,
Chicago,Industry,2017-10,Consulting,Median Base Pay,57096,
Chicago,Industry,2017-10,Consumer Electronics,Median Base Pay,49432,
Chicago,Industry,2017-10,Consumer Services,Median Base Pay,49698,
Chicago,Industry,2017-10,Education & Schools,Median Base Pay,51511,
Chicago,Industry,2017-10,Energy & Utilities,Median Base Pay,60244,
Chicago,Industry,2017-10,Facilities,Median Base Pay,51348,
Chicago,Industry,2017-10,Farming & Agriculture,Median Base Pay,55415,
Chicago,Industry,2017-10,Government,Median Base Pay,55498,
Chicago,Industry,2017-10,Health Care & Hospitals,Median Base Pay,54458,
Chicago,Industry,2017-10,Information Technology,Median Base Pay,56443,
Chicago,Industry,2017-10,Insurance,Median Base Pay,56046,
Chicago,Industry,2017-10,Internet & Tech,Median Base Pay,56190,
Chicago,Industry,2017-10,Manufacturing,Median Base Pay,56778,
Chicago,Industry,2017-10,Marketing & Advertising,Median Base Pay,52795,
Chicago,Industry,2017-10,Media & Publishing,Median Base Pay,54069,
Chicago,Industry,2017-10,Nonprofit,Median Base Pay,52496,
Chicago,Industry,2017-10,Private Security,Median Base Pay,51013,
Chicago,Industry,2017-10,Real Estate,Median Base Pay,53452,
Chicago,Industry,2017-10,Recruiting & Staffing,Median Base Pay,53402,
Chicago,Industry,2017-10,Restaurants & Bars,Median Base Pay,51429,
Chicago,Industry,2017-10,Retail,Median Base Pay,51134,
Chicago,Industry,2017-10,Supermarkets,Median Base Pay,52241,
Chicago,Industry,2017-10,Telecommunications,Median Base Pay,54478,
Chicago,Industry,2017-10,Transportation & Logistics,Median Base Pay,53953,
Chicago,Industry,2017-10,Travel & Tourism,Median Base Pay,52463,
Chicago,Industry,2017-10,Wholesale,Median Base Pay,54565,
Houston,Industry,2017-10,Accounting & Legal,Median Base Pay,54367,
Houston,Industry,2017-10,Aerospace & Defense,Median Base Pay,56848,
Houston,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,54740,
Houston,Industry,2017-10,Arts & Entertainment,Median Base Pay,48918,
Houston,Industry,2017-10,Automotive,Median Base Pay,49639,
Houston,Industry,2017-10,Banking & Financial Services,Median Base Pay,53443,
Houston,Industry,2017-10,Beauty & Fitness,Median Base Pay,47844,
Houston,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,56055,
Houston,Industry,2017-10,Business Services,Median Base Pay,51293,
Houston,Industry,2017-10,Computer Software & Hardware,Median Base Pay,55341,
Houston,Industry,2017-10,Construction,Median Base Pay,54109,
Houston,Industry,2017-10,Consulting,Median Base Pay,55086,
Houston,Industry,2017-10,Consumer Electronics,Median Base Pay,47692,
Houston,Industry,2017-10,Consumer Services,Median Base Pay,47948,
Houston,Industry,2017-10,Education & Schools,Median Base Pay,49698,
Houston,Industry,2017-10,Energy & Utilities,Median Base Pay,58123,
Houston,Industry,2017-10,Facilities,Median Base Pay,49540,
Houston,Industry,2017-10,Farming & Agriculture,Median Base Pay,53464,
Houston,Industry,2017-10,Government,Median Base Pay,53545,
Houston,Industry,2017-10,Health Care & Hospitals,Median Base Pay,52540,
Houston,Industry,2017-10,Information Technology,Median Base Pay,54456,
Houston,Industry,2017-10,Insurance,Median Base Pay,54073,
Houston,Industry,2017-10,Internet & Tech,Median Base Pay,54212,
Houston,Industry,2017-10,Manufacturing,Median Base Pay,54779,
Houston,Industry,2017-10,Marketing & Advertising,Median Base Pay,50936,
Houston,Industry,2017-10,Media & Publishing,Median Base Pay,52165,
Houston,Industry,2017-10,Nonprofit,Median Base Pay,50648,
Houston,Industry,2017-10,Private Security,Median Base Pay,49217,
Houston,Industry,2017-10,Real Estate,Median Base Pay,51570,
Houston,Industry,2017-10,Recruiting & Staffing,Median Base Pay,51522,
Houston,Industry,2017-10,Restaurants & Bars,Median Base Pay,49619,
Houston,Industry,2017-10,Retail,Median Base Pay,49334,
Houston,Industry,2017-10,Supermarkets,Median Base Pay,50402,
Houston,Industry,2017-10,Telecommunications,Median Base Pay,52560,
Houston,Industry,2017-10,Transportation & Logistics,Median Base Pay,52053,
Houston,Industry,2017-10,Travel & Tourism,Median Base Pay,50616,
Houston,Industry,2017-10,Wholesale,Median Base Pay,52644,
Washington DC,Industry,2017-10,Accounting & Legal,Median Base Pay,59195,
Washington DC,Industry,2017-10,Aerospace & Defense,Median Base Pay,61896,
Washington DC,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,59602,
Washington DC,Industry,2017-10,Arts & Entertainment,Median Base Pay,53262,
Washington DC,Industry,2017-10,Automotive,Median Base Pay,54047,
Washington DC,Industry,2017-10,Banking & Financial Services,Median Base Pay,58189,
Washington DC,Industry,2017-10,Beauty & Fitness,Median Base Pay,52093,
Washington DC,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,61033,
Washington DC,Industry,2017-10,Business Services,Median Base Pay,55848,
Washington DC,Industry,2017-10,Computer Software & Hardware,Median Base Pay,60255,
Washington DC,Industry,2017-10,Construction,Median Base Pay,58915,
Washington DC,Industry,2017-10,Consulting,Median Base Pay,59978,
Washington DC,Industry,2017-10,Consumer Electronics,Median Base Pay,51927,
Washington DC,Industry,2017-10,Consumer Services,Median Base Pay,52207,
Washington DC,Industry,2017-10,Education & Schools,Median Base Pay,54111,
Washington DC,Industry,2017-10,Energy & Utilities,Median Base Pay,63285,
Washington DC,Industry,2017-10,Facilities,Median Base Pay,53940,
Washington DC,Industry,2017-10,Farming & Agriculture,Median Base Pay,58212,
Washington DC,Industry,2017-10,Government,Median Base Pay,58300,
Washington DC,Industry,2017-10,Health Care & Hospitals,Median Base Pay,57206,
Washington DC,Industry,2017-10,Information Technology,Median Base Pay,59292,
Washington DC,Industry,2017-10,Insurance,Median Base Pay,58875,
Washington DC,Industry,2017-10,Internet & Tech,Median Base Pay,59027,
Washington DC,Industry,2017-10,Manufacturing,Median Base Pay,59644,
Washington DC,Industry,2017-10,Marketing & Advertising,Median Base Pay,55460,
Washington DC,Industry,2017-10,Media & Publishing,Median Base Pay,56798,
Washington DC,Industry,2017-10,Nonprofit,Median Base Pay,55146,
Washington DC,Industry,2017-10,Private Security,Median Base Pay,53588,
Washington DC,Industry,2017-10,Real Estate,Median Base Pay,56150,
Washington DC,Industry,2017-10,Recruiting & Staffing,Median Base Pay,56098,
Washington DC,Industry,2017-10,Restaurants & Bars,Median Base Pay,54025,
Washington DC,Industry,2017-10,Retail,Median Base Pay,53715,
Washington DC,Industry,2017-10,Supermarkets,Median Base Pay,54878,
Washington DC,Industry,2017-10,Telecommunications,Median Base Pay,57228,
Washington DC,Industry,2017-10,Transportation & Logistics,Median Base Pay,56676,
Washington DC,Industry,2017-10,Travel & Tourism,Median Base Pay,55111,
Washington DC,Industry,2017-10,Wholesale,Median Base Pay,57319,
Philadelphia,Industry,2017-10,Accounting & Legal,Median Base Pay,54547,
Philadelphia,Industry,2017-10,Aerospace & Defense,Median Base Pay,57036,
Philadelphia,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,54922,
Philadelphia,Industry,2017-10,Arts & Entertainment,Median Base Pay,49080,
Philadelphia,Industry,2017-10,Automotive,Median Base Pay,49804,
Philadelphia,Industry,2017-10,Banking & Financial Services,Median Base Pay,53621,
Philadelphia,Industry,2017-10,Beauty & Fitness,Median Base Pay,48003,
Philadelphia,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,56241,
Philadelphia,Industry,2017-10,Business Services,Median Base Pay,51463,
Philadelphia,Industry,2017-10,Computer Software & Hardware,Median Base Pay,55524,
Philadelphia,Industry,2017-10,Construction,Median Base Pay,54289,
Philadelphia,Industry,2017-10,Consulting,Median Base Pay,55268,
Philadelphia,Industry,2017-10,Consumer Electronics,Median Base Pay,47850,
Philadelphia,Industry,2017-10,Consumer Services,Median Base Pay,48107,
Philadelphia,Industry,2017-10,Education & Schools,Median Base Pay,49863,
Philadelphia,Industry,2017-10,Energy & Utilities,Median Base Pay,58316,
Philadelphia,Industry,2017-10,Facilities,Median Base Pay,49705,
Philadelphia,Industry,2017-10,Farming & Agriculture,Median Base Pay,53641,
Philadelphia,Industry,2017-10,Government,Median Base Pay,53722,
Philadelphia,Industry,2017-10,Health Care & Hospitals,Median Base Pay,52715,
Philadelphia,Industry,2017-10,Information Technology,Median Base Pay,54636,
Philadelphia,Industry,2017-10,Insurance,Median Base Pay,54252,
Philadelphia,Industry,2017-10,Internet & Tech,Median Base Pay,54392,
Philadelphia,Industry,2017-10,Manufacturing,Median Base Pay,54961,
Philadelphia,Industry,2017-10,Marketing & Advertising,Median Base Pay,51105,
Philadelphia,Industry,2017-10,Media & Publishing,Median Base Pay,52338,
Philadelphia,Industry,2017-10,Nonprofit,Median Base Pay,50816,
Philadelphia,Industry,2017-10,Private Security,Median Base Pay,49381,
Philadelphia,Industry,2017-10,Real Estate,Median Base Pay,51741,
Philadelphia,Industry,2017-10,Recruiting & Staffing,Median Base Pay,51693,
Philadelphia,Industry,2017-10,Restaurants & Bars,Median Base Pay,49783,
Philadelphia,Industry,2017-10,Retail,Median Base Pay,49498,
Philadelphia,Industry,2017-10,Supermarkets,Median Base Pay,50569,
Philadelphia,Industry,2017-10,Telecommunications,Median Base Pay,52734,
Philadelphia,Industry,2017-10,Transportation & Logistics,Median Base Pay,52226,
Philadelphia,Industry,2017-10,Travel & Tourism,Median Base Pay,50784,
Philadelphia,Industry,2017-10,Wholesale,Median Base Pay,52818,
Atlanta,Industry,2017-10,Accounting & Legal,Median Base Pay,53120,
Atlanta,Industry,2017-10,Aerospace & Defense,Median Base Pay,55543,
Atlanta,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,53484,
Atlanta,Industry,2017-10,Arts & Entertainment,Median Base Pay,47795,
Atlanta,Industry,2017-10,Automotive,Median Base Pay,48500,
Atlanta,Industry,2017-10,Banking & Financial Services,Median Base Pay,52217,
Atlanta,Industry,2017-10,Beauty & Fitness,Median Base Pay,46746,
Atlanta,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,54769,
Atlanta,Industry,2017-10,Business Services,Median Base Pay,50116,
Atlanta,Industry,2017-10,Computer Software & Hardware,Median Base Pay,54071,
Atlanta,Industry,2017-10,Construction,Median Base Pay,52868,
Atlanta,Industry,2017-10,Consulting,Median Base Pay,53822,
Atlanta,Industry,2017-10,Consumer Electronics,Median Base Pay,46598,
Atlanta,Industry,2017-10,Consumer Services,Median Base Pay,46848,
Atlanta,Industry,2017-10,Education & Schools,Median Base Pay,48557,
Atlanta,Industry,2017-10,Energy & Utilities,Median Base Pay,56790,
Atlanta,Industry,2017-10,Facilities,Median Base Pay,48404,
Atlanta,Industry,2017-10,Farming & Agriculture,Median Base Pay,52237,
Atlanta,Industry,2017-10,Government,Median Base Pay,52316,
Atlanta,Industry,2017-10,Health Care & Hospitals,Median Base Pay,51335,
Atlanta,Industry,2017-10,Information Technology,Median Base Pay,53206,
Atlanta,Industry,2017-10,Insurance,Median Base Pay,52832,
Atlanta,Industry,2017-10,Internet & Tech,Median Base Pay,52968,
Atlanta,Industry,2017-10,Manufacturing,Median Base Pay,53522,
Atlanta,Industry,2017-10,Marketing & Advertising,Median Base Pay,49768,
Atlanta,Industry,2017-10,Media & Publishing,Median Base Pay,50968,
Atlanta,Industry,2017-10,Nonprofit,Median Base Pay,49486,
Atlanta,Industry,2017-10,Private Security,Median Base Pay,48088,
Atlanta,Industry,2017-10,Real Estate,Median Base Pay,50387,
Atlanta,Industry,2017-10,Recruiting & Staffing,Median Base Pay,50340,
Atlanta,Industry,2017-10,Restaurants & Bars,Median Base Pay,48480,
Atlanta,Industry,2017-10,Retail,Median Base Pay,48202,
Atlanta,Industry,2017-10,Supermarkets,Median Base Pay,49246,
Atlanta,Industry,2017-10,Telecommunications,Median Base Pay,51354,
Atlanta,Industry,2017-10,Transportation & Logistics,Median Base Pay,50859,
Atlanta,Industry,2017-10,Travel & Tourism,Median Base Pay,49454,
Atlanta,Industry,2017-10,Wholesale,Median Base Pay,51436,
Boston,Industry,2017-10,Accounting & Legal,Median Base Pay,58983,
Boston,Industry,2017-10,Aerospace & Defense,Median Base Pay,61674,
Boston,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,59388,
Boston,Industry,2017-10,Arts & Entertainment,Median Base Pay,53071,
Boston,Industry,2017-10,Automotive,Median Base Pay,53854,
Boston,Industry,2017-10,Banking & Financial Services,Median Base Pay,57981,
Boston,Industry,2017-10,Beauty & Fitness,Median Base Pay,51906,
Boston,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,60815,
Boston,Industry,2017-10,Business Services,Median Base Pay,55648,
Boston,Industry,2017-10,Computer Software & Hardware,Median Base Pay,60039,
Boston,Industry,2017-10,Construction,Median Base Pay,58703,
Boston,Industry,2017-10,Consulting,Median Base Pay,59763,
Boston,Industry,2017-10,Consumer Electronics,Median Base Pay,51741,
Boston,Industry,2017-10,Consumer Services,Median Base Pay,52019,
Boston,Industry,2017-10,Education & Schools,Median Base Pay,53917,
Boston,Industry,2017-10,Energy & Utilities,Median Base Pay,63058,
Boston,Industry,2017-10,Facilities,Median Base Pay,53747,
Boston,Industry,2017-10,Farming & Agriculture,Median Base Pay,58004,
Boston,Industry,2017-10,Government,Median Base Pay,58091,
Boston,Industry,2017-10,Health Care & Hospitals,Median Base Pay,57001,
Boston,Industry,2017-10,Information Technology,Median Base Pay,59079,
Boston,Industry,2017-10,Insurance,Median Base Pay,58664,
Boston,Industry,2017-10,Internet & Tech,Median Base Pay,58815,
Boston,Industry,2017-10,Manufacturing,Median Base Pay,59430,
Boston,Industry,2017-10,Marketing & Advertising,Median Base Pay,55261,
Boston,Industry,2017-10,Media & Publishing,Median Base Pay,56594,
Boston,Industry,2017-10,Nonprofit,Median Base Pay,54949,
Boston,Industry,2017-10,Private Security,Median Base Pay,53396,
Boston,Industry,2017-10,Real Estate,Median Base Pay,55949,
Boston,Industry,2017-10,Recruiting & Staffing,Median Base Pay,55897,
Boston,Industry,2017-10,Restaurants & Bars,Median Base Pay,53832,
Boston,Industry,2017-10,Retail,Median Base Pay,53523,
Boston,Industry,2017-10,Supermarkets,Median Base Pay,54681,
Boston,Industry,2017-10,Telecommunications,Median Base Pay,57023,
Boston,Industry,2017-10,Transportation & Logistics,Median Base Pay,56473,
Boston,Industry,2017-10,Travel & Tourism,Median Base Pay,54913,
Boston,Industry,2017-10,Wholesale,Median Base Pay,57113,
San Francisco,Industry,2017-10,Accounting & Legal,Median Base Pay,69150,
San Francisco,Industry,2017-10,Aerospace & Defense,Median Base Pay,72305,
San Francisco,Industry,2017-10,Architecture & Civil Engineering,Median Base Pay,69625,
San Francisco,Industry,2017-10,Arts & Entertainment,Median Base Pay,62219,
San Francisco,Industry,2017-10,Automotive,Median Base Pay,63136,
San Francisco,Industry,2017-10,Banking & Financial Services,Median Base Pay,67975,
San Francisco,Industry,2017-10,Beauty & Fitness,Median Base Pay,60853,
San Francisco,Industry,2017-10,Biotech & Pharmaceuticals,Median Base Pay,71297,
San Francisco,Industry,2017-10,Business Services,Median Base Pay,65240,
San Francisco,Industry,2017-10,Computer Software & Hardware,Median Base Pay,70388,
San Francisco,Industry,2017-10,Construction,Median Base Pay,68822,
San Francisco,Industry,2017-10,Consulting,Median Base Pay,70064,
San Francisco,Industry,2017-10,Consumer Electronics,Median Base Pay,60660,
San Francisco,Industry,2017-10,Consumer Services,Median Base Pay,60986,
San Francisco,Industry,2017-10,Education & Schools,Median Base Pay,63211,
San Francisco,Industry,2017-10,Energy & Utilities,Median Base Pay,73928,
San Francisco,Industry,2017-10,Facilities,Median Base Pay,63011,
San Francisco,Industry,2017-10,Farming & Agriculture,Median Base Pay,68002,
San Francisco,Industry,2017-10,Government,Median Base Pay,68104,
San Francisco,Industry,2017-10,Health Care & Hospitals,Median Base Pay,66827,
San Francisco,Industry,2017-10,Information Technology,Median Base Pay,69263,
San Francisco,Industry,2017-10,Insurance,Median Base Pay,68776,
San Francisco,Industry,2017-10,Internet & Tech,Median Base Pay,68953,
San Francisco,Industry,2017-10,Manufacturing,Median Base Pay,69674,
San Francisco,Industry,2017-10,Marketing & Advertising,Median Base Pay,64787,
San Francisco,Industry,2017-10,Media & Publishing,Median Base Pay,66350,
San Francisco,Industry,2017-10,Nonprofit,Median Base Pay,64420,
San Francisco,Industry,2017-10,Private Security,Median Base Pay,62600,
San Francisco,Industry,2017-10,Real Estate,Median Base Pay,65593,
San Francisco,Industry,2017-10,Recruiting & Staffing,Median Base Pay,65532,
San Francisco,Industry,2017-10,Restaurants & Bars,Median Base Pay,63111,
San Francisco,Industry,2017-10,Retail,Median Base Pay,62749,
San Francisco,Industry,2017-10,Supermarkets,Median Base Pay,64107,
San Francisco,Industry,2017-10,Telecommunications,Median Base Pay,66852,
San Francisco,Industry,2017-10,Transportation & Logistics,Median Base Pay,66207,
San Francisco,Industry,2017-10,Travel & Tourism,Median Base Pay,64379,
San Francisco,Industry,2017-10,Wholesale,Median Base Pay,66958,
Seattle,Industry,2017-10,Accounting & Legal,Median Base Pay,61310,
Seattle,Industry,2017-10,Aerospace & Defense,Median Base Pay,64108,
